section,sous-section,categorie,photos,nom,prix,description,url_scrap,code_produit
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw6d96d3f1/product/OAP3124/3054080055846/3054080055846_1_XXL.jpg?sw=340&sh=288&sm=fit,Color Riche Rouge à Lèvres,0,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP3124
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw50542fa7/product/OAP6052/3600522336921/3600522336921_1_XXL.jpg?sw=340&sh=288&sm=fit,Infaillible 24H Rouge à Lèvres Duo,0,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP6052
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwdf6d2a41/product/OAP6865/3600523643950/3600523643950_1_XXL_v2.jpg?sw=340&sh=288&sm=fit,Infaillible Rouge à Lèvres Les Chocolats,0,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP6865
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw5802ceeb/product/OAP7150/3600523954407_1_XXL.jpg?sw=340&sh=288&sm=fit,Gloss Elie Saab x L'Oréal Paris,9.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7150
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw0b33ec33/product/OAP7147/3600523953844/3600523953844_1_XXL.jpg?sw=340&sh=288&sm=fit,Color Riche Rouge à Lèvres Elie Saab x L'Oréal Paris,12.50,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7147
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw76140b55/product/OAP7144/3600523971305/3600523971305_1_XXL.jpg?sw=340&sh=288&sm=fit,Plump-In-Gloss Effet Volume,9.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7144
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwb9329cca/product/OAP7008/3600523823314/3600523823314_1_XXL.jpg?sw=340&sh=288&sm=fit,Rouge à Lèvres Color Riche Karl Lagerfeld X L'Oréal Paris,13.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7008
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw6d96d3f1/product/OAP3124/3054080055846/3054080055846_1_XXL.jpg?sw=340&sh=288&sm=fit,Color Riche Rouge à Lèvres,12.50,,https://www.loreal-paris.fr/maquillage/levres,OAP3124
maquillage,levres,Contour des lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dwa0cf633f/product/OAP7068/3600523900282/3600523900282_1_XXL.jpg?sw=340&sh=288&sm=fit,Age Perfect Crayon à Lèvres Universel Transparent,7.90,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7068
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw10ef5c8b/product/OAP7065/30181021/30181021_1_XXL.jpg?sw=340&sh=288&sm=fit,Brilliant Signature Wild Nudes,12.30,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7065
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw71c4244f/product/OAP7069/3600523793808/3600523793808_1_XXL.jpg?sw=340&sh=288&sm=fit,Infaillible Matte Lip Crayon,10.50,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7069
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw71c4244f/product/OAP7069/3600523793808/3600523793808_1_XXL.jpg?sw=340&sh=288&sm=fit,Infaillible Matte Lip Crayon,10.50,,https://www.loreal-paris.fr/maquillage/levres,OAP7069
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw10ef5c8b/product/OAP7065/30181021/30181021_1_XXL.jpg?sw=340&sh=288&sm=fit,Brilliant Signature Wild Nudes,12.30,,https://www.loreal-paris.fr/maquillage/levres,OAP7065
maquillage,levres,Rouge à lèvres,https://prd.dw-loreal-paris.fr/dw/../dw/image/v2/AAQP_PRD/on/demandware.static/-/Sites-lorealparis-fr-catalog/default/dw653bc90d/product/OAP7038/3600523794911/3600523794911_1_XXL.jpg?sw=340&sh=288&sm=fit,Brilliant Signature Encre à Lèvres Liquide Laquée,12.30,"peau-seche,effet-anti-age,brand-makeup_age_perfect,peau-fatiguee,soin-exfoliant,peau-grasse,peaux-seches,peau-mature,brand-mascaras_cil_architecte_4D,soin-60-ans-et-plus,peau-terne,soin-eclat,brand-accord_parfait,sous-ton-dore,peaux-normales,brand-super_liner,soin-detoxifiant,texture-liquide,brand-mascaras_mega_volume,soin-hydratant,claire,volume,relachement-cutane,foncee,peaux-grasses,paillete,brand-brow_artist,couvrance-legere,brand-revitalift,lumineux,haute-couvrance,hommes-peau-normale,brand-color_queen,soin-anti-tache,soin-avec-protection,medium,tres-claire,eclat,brand-matte_signature,brand-hydra_genius,brand-infaillible_levres,soin-purifiant,brand-rouge_signature,satine,brand-paradise_extatic,teint-unifie,brand-collection_karl_lagerfeld,faux-cils,longue-tenue,soin-anti-rides,peaux-mixtes,brand-age_perfect_golden_age,soin-30-40-ans,brand-eaux_micellaires,brand-unlimited-mascara,texture-creme,waterproof,couvrance-moyenne,brand-age_perfect_nutrition_intense,brand-infaillible,brand-renaissance_cellulaire,brillant,brand-revitalift_cica_creme,soin-50-60-ans,soin-anti-age,brand-masque-argile-pure-lp,fluide,stick-crayon,teint-mat,sous-ton-rose,brand-volume_millions_de_cils,brand-age_perfect,tous-types-de-peaux,brand-revitalift_laser_x3,liquide,brand-sucre_de_soin,sous-ton-neutre,peaux-sensibles,brand-lip_liner,brand-wake_up_and_glow,mat,manque-de-fermete-et-de-volume,peau-normale-a-mixte,soin-anti-fatigue,brand-infaillible_paint,peaux-matures,brand-demaquillant_doux,teint-hale,soin-cible,brand-collection_caroline_receveur,brand-paris-electric-nights,soin-40-50-ans,peau-sensible,poudre,brand-age_expertise,brand-infaillible_24h_matte_cover,soin-nettoyant,brand-brilliant_signature,soin-20-30-ans,medium-fonce,hommes-peau-sensible,brand-revitalift_filler,naturel,brand-collection-elie-saab,brand-color_riche_le_rouge_a_levres,allongeant,brand-mascaras_faux_cils",https://www.loreal-paris.fr/maquillage/levres,OAP7038
